parameters: 
batch_size = 32
shuffle_train = True
num_workers = 8
epoch = 200
augmentation = numpy.roll + colorJitter
epoch # 97 done, 2023-10-21 16:12:54.005142
epoch # 98 done, 2023-10-21 16:19:01.984408
epoch # 99 done, 2023-10-21 16:25:06.097374
epoch # 100 done, 2023-10-21 16:31:08.052007
val # 100 done, 2023-10-21 16:38:25.339103
epoch # 101 done, 2023-10-21 16:51:13.007771
epoch # 102 done, 2023-10-21 16:57:16.389627
epoch # 103 done, 2023-10-21 17:03:18.213254
epoch # 104 done, 2023-10-21 17:09:21.423601
epoch # 105 done, 2023-10-21 17:15:20.771464
epoch # 106 done, 2023-10-21 17:21:24.581259
epoch # 107 done, 2023-10-21 17:27:26.113036
epoch # 108 done, 2023-10-21 17:33:30.344978
epoch # 109 done, 2023-10-21 17:39:34.188160
epoch # 110 done, 2023-10-21 17:45:40.206366
val # 110 done, 2023-10-21 17:53:27.603660
epoch # 111 done, 2023-10-21 18:01:09.353225
epoch # 112 done, 2023-10-21 18:07:18.213247
epoch # 113 done, 2023-10-21 18:13:22.894208
epoch # 114 done, 2023-10-21 18:19:26.346038
epoch # 115 done, 2023-10-21 18:25:30.754427
epoch # 116 done, 2023-10-21 18:31:36.993393
epoch # 117 done, 2023-10-21 18:37:38.432546
epoch # 118 done, 2023-10-21 18:43:42.271821
epoch # 119 done, 2023-10-21 18:49:45.628724
epoch # 120 done, 2023-10-21 18:55:47.138972
val # 120 done, 2023-10-21 19:03:01.893168
epoch # 121 done, 2023-10-21 19:09:10.449455
epoch # 122 done, 2023-10-21 19:15:13.126414
epoch # 123 done, 2023-10-21 19:21:14.673304
epoch # 124 done, 2023-10-21 19:27:16.116739
epoch # 125 done, 2023-10-21 19:33:23.297659
epoch # 126 done, 2023-10-21 19:39:26.287671
epoch # 127 done, 2023-10-21 19:45:26.759540
epoch # 128 done, 2023-10-21 19:51:30.116680
epoch # 129 done, 2023-10-21 19:57:33.029590
epoch # 130 done, 2023-10-21 20:03:36.405414
val # 130 done, 2023-10-21 20:10:48.376287
epoch # 131 done, 2023-10-21 20:17:10.194780
epoch # 132 done, 2023-10-21 20:23:14.908098
epoch # 133 done, 2023-10-21 20:29:15.891890
epoch # 134 done, 2023-10-21 20:35:19.968950
epoch # 135 done, 2023-10-21 20:41:26.221019
epoch # 136 done, 2023-10-21 20:47:28.872165
epoch # 137 done, 2023-10-21 20:53:31.188227
epoch # 138 done, 2023-10-21 20:59:32.286385
epoch # 139 done, 2023-10-21 21:05:36.914280
epoch # 140 done, 2023-10-21 21:11:39.465686
val # 140 done, 2023-10-21 21:18:52.431275
epoch # 141 done, 2023-10-21 21:25:18.631109
epoch # 142 done, 2023-10-21 21:31:19.261166
epoch # 143 done, 2023-10-21 21:37:21.982987
epoch # 144 done, 2023-10-21 21:43:26.860367
epoch # 145 done, 2023-10-21 21:49:30.303710
epoch # 146 done, 2023-10-21 21:55:34.155398
epoch # 147 done, 2023-10-21 22:01:42.041786
epoch # 148 done, 2023-10-21 22:07:45.526332
epoch # 149 done, 2023-10-21 22:13:49.715584
epoch # 150 done, 2023-10-21 22:19:52.241042
val # 150 done, 2023-10-21 22:27:02.062045
epoch # 151 done, 2023-10-21 22:33:41.356603
epoch # 152 done, 2023-10-21 22:39:45.633232
epoch # 153 done, 2023-10-21 22:45:47.740855
epoch # 154 done, 2023-10-21 22:51:52.345698
epoch # 155 done, 2023-10-21 22:57:57.190860
epoch # 156 done, 2023-10-21 23:04:01.399485
epoch # 157 done, 2023-10-21 23:10:06.179090
epoch # 158 done, 2023-10-21 23:16:09.319839
