alpha set
parameters: 
batch_size = 32
shuffle_train = True
num_workers = 8
epoch = 250
augmentation = numpy.roll + colorJitter
epoch # 97 done, 2023-10-31 02:53:50.149949
epoch # 98 done, 2023-10-31 02:58:49.665494
epoch # 99 done, 2023-10-31 03:03:49.452577
epoch # 100 done, 2023-10-31 03:08:49.363582
val # 100 done, 2023-10-31 03:13:45.815904
epoch # 101 done, 2023-10-31 03:18:46.068043
epoch # 102 done, 2023-10-31 03:23:44.712476
epoch # 103 done, 2023-10-31 03:28:45.119735
epoch # 104 done, 2023-10-31 03:33:45.178799
epoch # 105 done, 2023-10-31 03:38:45.227800
epoch # 106 done, 2023-10-31 03:43:45.335211
epoch # 107 done, 2023-10-31 03:48:45.301873
epoch # 108 done, 2023-10-31 03:53:45.252085
epoch # 109 done, 2023-10-31 03:58:45.617605
epoch # 110 done, 2023-10-31 04:03:46.792561
val # 110 done, 2023-10-31 04:08:43.389832
epoch # 111 done, 2023-10-31 04:13:43.662751
epoch # 112 done, 2023-10-31 04:18:44.179841
epoch # 113 done, 2023-10-31 04:23:45.228189
epoch # 114 done, 2023-10-31 04:28:45.213717
epoch # 115 done, 2023-10-31 04:33:46.775754
epoch # 116 done, 2023-10-31 04:38:47.135477
epoch # 117 done, 2023-10-31 04:43:46.709808
epoch # 118 done, 2023-10-31 04:48:46.916902
epoch # 119 done, 2023-10-31 04:53:47.329996
epoch # 120 done, 2023-10-31 04:58:46.897787
val # 120 done, 2023-10-31 05:03:43.849778
epoch # 121 done, 2023-10-31 05:08:44.272859
epoch # 122 done, 2023-10-31 05:13:44.271357
epoch # 123 done, 2023-10-31 05:18:45.125163
epoch # 124 done, 2023-10-31 05:23:46.645330
epoch # 125 done, 2023-10-31 05:28:47.126742
epoch # 126 done, 2023-10-31 05:33:46.791957
epoch # 127 done, 2023-10-31 05:38:46.369859
epoch # 128 done, 2023-10-31 05:43:46.693546
epoch # 129 done, 2023-10-31 05:48:46.603651
epoch # 130 done, 2023-10-31 05:53:46.016283
val # 130 done, 2023-10-31 05:58:43.137457
epoch # 131 done, 2023-10-31 06:03:42.435773
epoch # 132 done, 2023-10-31 06:08:42.230595
epoch # 133 done, 2023-10-31 06:13:41.444518
epoch # 134 done, 2023-10-31 06:18:41.581641
epoch # 135 done, 2023-10-31 06:23:41.334863
epoch # 136 done, 2023-10-31 06:28:41.544783
epoch # 137 done, 2023-10-31 06:33:41.123169
epoch # 138 done, 2023-10-31 06:38:40.991089
epoch # 139 done, 2023-10-31 06:43:41.245371
epoch # 140 done, 2023-10-31 06:48:41.724841
val # 140 done, 2023-10-31 06:53:38.433631
epoch # 141 done, 2023-10-31 06:58:38.544915
epoch # 142 done, 2023-10-31 07:03:40.684714
epoch # 143 done, 2023-10-31 07:08:40.295801
epoch # 144 done, 2023-10-31 07:13:41.110871
epoch # 145 done, 2023-10-31 07:18:42.393563
epoch # 146 done, 2023-10-31 07:23:42.259471
epoch # 147 done, 2023-10-31 07:28:42.221891
epoch # 148 done, 2023-10-31 07:33:41.849715
epoch # 149 done, 2023-10-31 07:38:41.995835
epoch # 150 done, 2023-10-31 07:43:41.551174
val # 150 done, 2023-10-31 07:48:38.866306
epoch # 151 done, 2023-10-31 07:53:39.387475
epoch # 152 done, 2023-10-31 07:58:39.807484
epoch # 153 done, 2023-10-31 08:03:40.525595
epoch # 154 done, 2023-10-31 08:08:40.893675
epoch # 155 done, 2023-10-31 08:13:42.270465
epoch # 156 done, 2023-10-31 08:18:43.104422
epoch # 157 done, 2023-10-31 08:23:43.891219
epoch # 158 done, 2023-10-31 08:28:43.927320
epoch # 159 done, 2023-10-31 08:33:43.647625
epoch # 160 done, 2023-10-31 08:38:44.979763
val # 160 done, 2023-10-31 08:43:42.076835
epoch # 161 done, 2023-10-31 08:48:42.002865
epoch # 162 done, 2023-10-31 08:53:42.748446
epoch # 163 done, 2023-10-31 08:58:43.964265
epoch # 164 done, 2023-10-31 09:03:44.684654
epoch # 165 done, 2023-10-31 09:08:45.624007
epoch # 166 done, 2023-10-31 09:13:46.673665
epoch # 167 done, 2023-10-31 09:18:46.713416
epoch # 168 done, 2023-10-31 09:23:46.768843
epoch # 169 done, 2023-10-31 09:28:46.171861
epoch # 170 done, 2023-10-31 09:33:46.491400
val # 170 done, 2023-10-31 09:38:43.328940
epoch # 171 done, 2023-10-31 09:43:44.250914
epoch # 172 done, 2023-10-31 09:48:44.349023
epoch # 173 done, 2023-10-31 09:53:44.603711
epoch # 174 done, 2023-10-31 09:58:45.445950
epoch # 175 done, 2023-10-31 10:03:44.878036
epoch # 176 done, 2023-10-31 10:08:45.339964
epoch # 177 done, 2023-10-31 10:13:46.001511
epoch # 178 done, 2023-10-31 10:18:45.659359
epoch # 179 done, 2023-10-31 10:23:45.216426
epoch # 180 done, 2023-10-31 10:28:46.079389
val # 180 done, 2023-10-31 10:33:43.030859
epoch # 181 done, 2023-10-31 10:38:42.413952
epoch # 182 done, 2023-10-31 10:43:42.046620
epoch # 183 done, 2023-10-31 10:48:42.177541
epoch # 184 done, 2023-10-31 10:53:42.517547
epoch # 185 done, 2023-10-31 10:58:42.347373
epoch # 186 done, 2023-10-31 11:03:42.300844
epoch # 187 done, 2023-10-31 11:08:42.276558
epoch # 188 done, 2023-10-31 11:13:42.312727
