parameters: 
batch_size = 32
shuffle_train = True
num_workers = 8
epoch = 250
augmentation = numpy.roll + colorJitter
epoch # 97 done, 2023-11-03 00:08:39.293708
epoch # 98 done, 2023-11-03 00:13:39.321228
epoch # 99 done, 2023-11-03 00:18:39.089076
epoch # 100 done, 2023-11-03 00:23:39.786717
val # 100 done, 2023-11-03 00:28:37.872402
epoch # 101 done, 2023-11-03 00:33:37.598735
epoch # 102 done, 2023-11-03 00:38:38.060574
epoch # 103 done, 2023-11-03 00:43:38.260783
epoch # 104 done, 2023-11-03 00:48:38.452785
epoch # 105 done, 2023-11-03 00:53:38.961323
epoch # 106 done, 2023-11-03 00:58:38.656850
epoch # 107 done, 2023-11-03 01:03:39.213301
epoch # 108 done, 2023-11-03 01:08:38.976617
epoch # 109 done, 2023-11-03 01:13:39.521261
epoch # 110 done, 2023-11-03 01:18:39.969380
val # 110 done, 2023-11-03 01:23:36.995822
epoch # 111 done, 2023-11-03 01:28:37.427584
epoch # 112 done, 2023-11-03 01:33:37.517374
epoch # 113 done, 2023-11-03 01:38:37.996929
epoch # 114 done, 2023-11-03 01:43:39.224038
epoch # 115 done, 2023-11-03 01:48:39.451877
epoch # 116 done, 2023-11-03 01:53:39.613550
epoch # 117 done, 2023-11-03 01:58:39.628877
epoch # 118 done, 2023-11-03 02:03:40.275926
epoch # 119 done, 2023-11-03 02:08:40.312112
epoch # 120 done, 2023-11-03 02:13:41.156824
val # 120 done, 2023-11-03 02:18:39.328564
epoch # 121 done, 2023-11-03 02:23:40.580470
epoch # 122 done, 2023-11-03 02:28:41.392233
epoch # 123 done, 2023-11-03 02:33:41.644170
epoch # 124 done, 2023-11-03 02:38:42.457341
epoch # 125 done, 2023-11-03 02:43:42.590986
epoch # 126 done, 2023-11-03 02:48:42.268171
epoch # 127 done, 2023-11-03 02:53:42.413597
epoch # 128 done, 2023-11-03 02:58:42.667300
epoch # 129 done, 2023-11-03 03:03:43.115327
epoch # 130 done, 2023-11-03 03:08:42.856114
val # 130 done, 2023-11-03 03:13:39.815005
epoch # 131 done, 2023-11-03 03:18:40.037653
epoch # 132 done, 2023-11-03 03:23:40.426790
epoch # 133 done, 2023-11-03 03:28:40.544703
epoch # 134 done, 2023-11-03 03:33:41.338698
epoch # 135 done, 2023-11-03 03:38:42.336970
epoch # 136 done, 2023-11-03 03:43:42.362953
epoch # 137 done, 2023-11-03 03:48:43.059880
epoch # 138 done, 2023-11-03 03:53:42.911787
epoch # 139 done, 2023-11-03 03:58:43.553917
epoch # 140 done, 2023-11-03 04:03:44.033151
val # 140 done, 2023-11-03 04:08:41.384593
epoch # 141 done, 2023-11-03 04:13:41.989120
epoch # 142 done, 2023-11-03 04:18:42.753297
epoch # 143 done, 2023-11-03 04:23:44.251820
epoch # 144 done, 2023-11-03 04:28:44.617138
epoch # 145 done, 2023-11-03 04:33:45.751356
epoch # 146 done, 2023-11-03 04:38:46.223863
epoch # 147 done, 2023-11-03 04:43:46.343886
epoch # 148 done, 2023-11-03 04:48:47.509115
epoch # 149 done, 2023-11-03 04:53:47.345232
epoch # 150 done, 2023-11-03 04:58:47.555855
val # 150 done, 2023-11-03 05:03:45.186501
epoch # 151 done, 2023-11-03 05:08:45.065208
epoch # 152 done, 2023-11-03 05:13:45.172489
epoch # 153 done, 2023-11-03 05:18:45.563085
epoch # 154 done, 2023-11-03 05:23:46.048238
epoch # 155 done, 2023-11-03 05:28:46.121077
epoch # 156 done, 2023-11-03 05:33:46.353374
epoch # 157 done, 2023-11-03 05:38:47.551708
epoch # 158 done, 2023-11-03 05:43:48.200061
epoch # 159 done, 2023-11-03 05:48:48.571526
epoch # 160 done, 2023-11-03 05:53:48.585358
val # 160 done, 2023-11-03 05:58:45.791643
epoch # 161 done, 2023-11-03 06:03:45.707872
epoch # 162 done, 2023-11-03 06:08:46.772831
epoch # 163 done, 2023-11-03 06:13:47.994010
epoch # 164 done, 2023-11-03 06:18:48.207028
epoch # 165 done, 2023-11-03 06:23:48.299049
epoch # 166 done, 2023-11-03 06:28:48.692253
epoch # 167 done, 2023-11-03 06:33:50.089525
epoch # 168 done, 2023-11-03 06:38:49.959903
epoch # 169 done, 2023-11-03 06:43:49.683139
epoch # 170 done, 2023-11-03 06:48:50.984852
val # 170 done, 2023-11-03 06:53:48.281951
epoch # 171 done, 2023-11-03 06:58:48.380258
epoch # 172 done, 2023-11-03 07:03:48.594426
epoch # 173 done, 2023-11-03 07:08:49.249759
epoch # 174 done, 2023-11-03 07:13:49.300070
epoch # 175 done, 2023-11-03 07:18:49.396156
epoch # 176 done, 2023-11-03 07:23:49.417016
epoch # 177 done, 2023-11-03 07:28:50.952536
epoch # 178 done, 2023-11-03 07:33:52.076814
epoch # 179 done, 2023-11-03 07:38:52.497526
epoch # 180 done, 2023-11-03 07:43:53.189343
val # 180 done, 2023-11-03 07:48:50.265553
epoch # 181 done, 2023-11-03 07:53:50.425779
epoch # 182 done, 2023-11-03 07:58:50.644735
epoch # 183 done, 2023-11-03 08:03:50.939541
epoch # 184 done, 2023-11-03 08:08:50.655529
epoch # 185 done, 2023-11-03 08:13:50.498984
epoch # 186 done, 2023-11-03 08:18:50.913598
