parameters: 
batch_size = 32
shuffle_train = True
num_workers = 8
epoch = 200
augmentation = numpy.roll + colorJitter
epoch # 97 done, 2023-10-15 12:30:16.419864
epoch # 98 done, 2023-10-15 12:36:19.563405
epoch # 99 done, 2023-10-15 12:42:22.540571
epoch # 100 done, 2023-10-15 12:48:27.480142
val # 100 done, 2023-10-15 12:54:25.742079
epoch # 101 done, 2023-10-15 13:00:30.488865
epoch # 102 done, 2023-10-15 13:06:35.171173
epoch # 103 done, 2023-10-15 13:12:38.480098
epoch # 104 done, 2023-10-15 13:18:40.720008
epoch # 105 done, 2023-10-15 13:24:44.468730
epoch # 106 done, 2023-10-15 13:30:46.843542
epoch # 107 done, 2023-10-15 13:36:49.954830
epoch # 108 done, 2023-10-15 13:42:57.607217
epoch # 109 done, 2023-10-15 13:49:03.218717
epoch # 110 done, 2023-10-15 13:55:04.593210
val # 110 done, 2023-10-15 14:01:06.923407
epoch # 111 done, 2023-10-15 14:07:12.199469
epoch # 112 done, 2023-10-15 14:13:15.855482
epoch # 113 done, 2023-10-15 14:19:17.619564
epoch # 114 done, 2023-10-15 14:25:19.882246
epoch # 115 done, 2023-10-15 14:31:24.467824
epoch # 116 done, 2023-10-15 14:37:24.826359
epoch # 117 done, 2023-10-15 14:43:27.627140
epoch # 118 done, 2023-10-15 14:49:30.240496
epoch # 119 done, 2023-10-15 14:55:34.220946
epoch # 120 done, 2023-10-15 15:01:35.759308
val # 120 done, 2023-10-15 15:07:35.685062
epoch # 121 done, 2023-10-15 15:13:37.252926
epoch # 122 done, 2023-10-15 15:19:40.788159
epoch # 123 done, 2023-10-15 15:25:47.558535
epoch # 124 done, 2023-10-15 15:31:53.780679
epoch # 125 done, 2023-10-15 15:38:01.522037
epoch # 126 done, 2023-10-15 15:44:02.987734
epoch # 127 done, 2023-10-15 15:50:03.984108
epoch # 128 done, 2023-10-15 15:56:10.954641
epoch # 129 done, 2023-10-15 16:02:14.296654
epoch # 130 done, 2023-10-15 16:08:17.490063
val # 130 done, 2023-10-15 16:14:20.376327
epoch # 131 done, 2023-10-15 16:20:21.808198
epoch # 132 done, 2023-10-15 16:26:29.518974
epoch # 133 done, 2023-10-15 16:32:31.947165
epoch # 134 done, 2023-10-15 16:38:33.779346
epoch # 135 done, 2023-10-15 16:44:41.256460
epoch # 136 done, 2023-10-15 16:50:42.953101
epoch # 137 done, 2023-10-15 16:56:46.403611
epoch # 138 done, 2023-10-15 17:02:50.309901
epoch # 139 done, 2023-10-15 17:08:59.557244
epoch # 140 done, 2023-10-15 17:15:07.654782
val # 140 done, 2023-10-15 17:21:07.111003
epoch # 141 done, 2023-10-15 17:27:10.831747
epoch # 142 done, 2023-10-15 17:33:12.396329
epoch # 143 done, 2023-10-15 17:39:15.664080
epoch # 144 done, 2023-10-15 17:45:16.075393
epoch # 145 done, 2023-10-15 17:51:22.036302
epoch # 146 done, 2023-10-15 17:57:32.499353
epoch # 147 done, 2023-10-15 18:03:40.170065
epoch # 148 done, 2023-10-15 18:09:44.397195
epoch # 149 done, 2023-10-15 18:15:47.707778
epoch # 150 done, 2023-10-15 18:21:47.484560
val # 150 done, 2023-10-15 18:27:44.768755
epoch # 151 done, 2023-10-15 18:33:52.661157
epoch # 152 done, 2023-10-15 18:40:00.664410
epoch # 153 done, 2023-10-15 18:46:06.347140
epoch # 154 done, 2023-10-15 18:52:12.747924
epoch # 155 done, 2023-10-15 18:58:18.606911
epoch # 156 done, 2023-10-15 19:04:20.885255
epoch # 157 done, 2023-10-15 19:10:23.614804
epoch # 158 done, 2023-10-15 19:16:27.780045
epoch # 159 done, 2023-10-15 19:22:30.144462
epoch # 160 done, 2023-10-15 19:28:32.802130
val # 160 done, 2023-10-15 19:34:36.805372
epoch # 161 done, 2023-10-15 19:40:41.863882
epoch # 162 done, 2023-10-15 19:46:42.383328
epoch # 163 done, 2023-10-15 19:52:45.016542
epoch # 164 done, 2023-10-15 19:59:11.254233
epoch # 165 done, 2023-10-15 20:05:56.108498
epoch # 166 done, 2023-10-15 20:12:16.646343
epoch # 167 done, 2023-10-15 20:18:20.068342
epoch # 168 done, 2023-10-15 20:24:26.294436
epoch # 169 done, 2023-10-15 20:30:32.900266
epoch # 170 done, 2023-10-15 20:36:32.511222
val # 170 done, 2023-10-15 20:42:33.299201
epoch # 171 done, 2023-10-15 20:48:42.019365
epoch # 172 done, 2023-10-15 20:54:47.049267
epoch # 173 done, 2023-10-15 21:00:51.453596
epoch # 174 done, 2023-10-15 21:06:55.211674
epoch # 175 done, 2023-10-15 21:12:58.734797
epoch # 176 done, 2023-10-15 21:19:02.105232
epoch # 177 done, 2023-10-15 21:25:09.191569
epoch # 178 done, 2023-10-15 21:31:15.254327
epoch # 179 done, 2023-10-15 21:37:19.902343
epoch # 180 done, 2023-10-15 21:43:25.379624
val # 180 done, 2023-10-15 21:49:27.925946
epoch # 181 done, 2023-10-15 21:55:30.740642
epoch # 182 done, 2023-10-15 22:01:32.722655
epoch # 183 done, 2023-10-15 22:07:43.498234
epoch # 184 done, 2023-10-15 22:13:49.465191
epoch # 185 done, 2023-10-15 22:19:54.271324
epoch # 186 done, 2023-10-15 22:25:55.648109
epoch # 187 done, 2023-10-15 22:31:54.363357
epoch # 188 done, 2023-10-15 22:37:59.935142
epoch # 189 done, 2023-10-15 22:44:02.894781
epoch # 190 done, 2023-10-15 22:50:07.789806
val # 190 done, 2023-10-15 22:56:08.501206
epoch # 191 done, 2023-10-15 23:02:11.218062
epoch # 192 done, 2023-10-15 23:08:16.055079
epoch # 193 done, 2023-10-15 23:14:20.029202
epoch # 194 done, 2023-10-15 23:20:22.343050
epoch # 195 done, 2023-10-15 23:26:24.954145
epoch # 196 done, 2023-10-15 23:32:27.892799
epoch # 197 done, 2023-10-15 23:38:31.033246
epoch # 198 done, 2023-10-15 23:44:35.302982
epoch # 199 done, 2023-10-15 23:50:38.655930
epoch # 200 done, 2023-10-15 23:56:41.690454
val # 200 done, 2023-10-16 00:02:43.906849
              precision    recall  f1-score   support

           0       0.77      0.82      0.79       728
           1       0.88      0.89      0.89       867
           2       0.78      0.85      0.82      1397
           3       0.53      0.56      0.55       666
           4       0.69      0.67      0.68       498
           5       0.50      0.43      0.46       388
           6       0.90      0.87      0.89       339
           7       0.73      0.65      0.69       217
           8       0.57      0.71      0.63       702
           9       0.28      0.14      0.19       125
          10       0.18      0.12      0.15       170
          11       0.47      0.33      0.39       150
          12       0.43      0.36      0.39        50
          13       0.19      0.10      0.13        48
          14       0.44      0.27      0.33        15
          15       0.23      0.07      0.10        45
          16       0.12      0.05      0.07        59
          17       0.32      0.34      0.33        76
          18       0.50      0.15      0.23        47
          19       0.00      0.00      0.00         2
          20       0.00      0.00      0.00         0
          21       0.00      0.00      0.00         1
          22       0.01      0.01      0.01        74

    accuracy                           0.68      6664
   macro avg       0.41      0.37      0.38      6664
weighted avg       0.66      0.68      0.67      6664

Finished Training
